f0,f1,f2,f3,f4,f5,f6,f7,target
1.58966,-1.66749,0.22228,0.12384,-1.75382,1.72512,0.27765,-1.48012,1
-0.08824,0.45840,0.65046,0.76350,-1.54823,-0.17393,1.77524,0.57952,0
-0.16364,0.36377,-0.77540,-0.28981,0.00542,-0.34078,1.15624,-0.59839,0
1.05694,0.77800,1.20306,-1.32005,0.04501,0.62113,0.93975,-0.18803,1
-1.58492,1.55483,0.13441,0.41360,1.04407,-0.71741,1.78244,-0.97157,0
1.09045,-0.46571,-0.16269,-1.20053,-0.28331,0.98732,-0.92904,0.30439,1
0.04183,-1.29919,-0.95439,0.12091,-1.00262,-1.38689,1.55525,-2.07256,1
-0.15902,-0.94470,-0.03838,1.67313,0.06775,0.23035,0.76576,-0.00717,0
1.43889,0.65029,0.64682,-1.44266,0.87751,-0.85782,-0.64845,-0.46314,1
1.19518,0.61615,0.74498,0.28936,1.21221,-0.02584,0.78741,0.57759,1
0.49122,0.43639,0.47100,0.81824,-0.10600,-1.46407,-0.28944,0.15418,1
0.34969,0.10741,0.64833,-0.52230,-0.21932,0.46971,0.50492,0.27280,1
0.54494,-0.69833,-0.89388,-1.27327,2.02274,1.13873,-0.56330,0.35880,1
0.57158,-1.18158,0.17904,1.03013,-1.07097,1.15399,0.08769,-0.24156,1
-1.67480,1.60555,-0.75022,-1.29828,-0.80850,0.58284,-2.51489,1.17823,0
-2.56569,-0.25805,-0.60834,1.69073,0.97728,0.03843,0.60246,-0.50022,0
1.22497,0.20345,0.59016,0.16178,0.84341,0.17354,0.09967,1.82821,1
-0.02569,1.55410,-0.55675,-0.48176,0.50842,-0.64227,-0.24103,-2.65200,0
-0.60899,-0.57614,2.14020,0.19537,-0.09951,0.09558,-1.02305,0.28751,1
0.45893,0.85219,-0.72941,0.47359,-0.43061,0.85863,0.28884,-1.25740,1
0.81279,-1.62446,-0.02542,0.75539,-0.05364,-1.00792,-0.48196,-0.49888,1
0.86726,0.61030,-1.23325,0.86000,0.82744,0.17957,-2.05656,0.89170,1
0.39207,0.84924,-2.30367,-0.67122,0.14767,-0.85438,2.54325,-1.32022,1
0.57587,1.29850,1.80738,0.75205,0.58708,-0.58896,-0.27014,-2.16696,1
-1.02908,-0.27632,-0.13032,0.94997,0.54041,-1.00135,1.03418,0.36584,0
-1.89331,-2.06082,-0.41234,1.11086,0.23660,0.60682,-0.86918,0.01052,0
-0.78694,0.24151,0.51208,-1.53777,-1.81840,-2.19350,0.04500,0.97690,0
0.16527,0.16069,0.07757,-0.80096,0.94173,0.59187,1.32663,1.73622,0
0.17695,-1.01074,0.03994,0.01900,-0.88189,-1.39647,0.50282,-0.16758,1
0.08642,-0.86417,-0.56391,-0.09654,-0.70364,-0.62712,-2.43255,0.97110,1
0.03178,0.36662,0.10424,-0.70270,1.27202,0.57020,0.50901,-0.07497,0
0.16954,0.60971,-0.15890,-0.02159,-1.59187,0.46095,0.39996,0.72742,0
-1.68430,0.23992,-0.07306,-0.82478,-0.45211,-0.47822,-0.50120,0.74751,0
0.20350,0.63365,0.64507,-0.35311,-0.35797,-0.89124,0.43957,-1.11429,0
0.73245,0.89565,0.12694,-0.96033,0.42305,-0.18158,0.90715,-0.70354,0
0.43335,-1.19986,0.65931,0.34644,0.73432,-0.56278,0.64238,-0.32810,1
-0.70479,-0.88080,-0.49748,-0.46484,1.57770,0.04556,0.10468,0.47988,0
0.61180,-0.45939,-0.17657,1.33804,-0.44377,-0.41637,-1.26630,1.03123,1
0.48941,-1.33655,-1.11383,-0.45295,1.67982,-1.03001,2.42659,0.03649,1
-0.91863,-1.13830,0.88899,-1.48557,-0.28153,0.63341,-1.35921,0.10084,1
-1.18407,0.91424,-0.86128,0.54657,1.36954,0.60657,-0.09742,-0.03815,0
-0.86709,-0.08484,1.00024,0.70671,-1.04262,1.39792,-0.92772,-1.16549,0
0.04088,0.91425,0.35285,-2.19011,0.52374,-0.82849,0.02989,0.68521,0
1.50751,-0.17606,-0.12694,0.01448,0.76419,-1.49508,-0.77251,-2.09753,1
1.34445,0.02882,-0.40389,1.07939,-0.58495,-0.06399,0.87337,-0.44950,1
1.03909,1.02051,-0.22011,0.00457,0.51892,-0.57757,-1.33188,0.24194,0
-0.60157,-0.65190,-0.38399,-0.99070,-0.49772,-2.04340,0.97087,-0.10056,0
-0.72343,-0.70411,0.51994,-0.08070,0.10762,-1.64835,-1.12312,0.51734,0
0.09325,2.01990,-0.57306,0.58246,-1.41952,-1.62119,-0.58575,-0.85769,0
-0.85844,0.18741,-0.09955,-0.12715,1.22143,0.22210,-1.40655,0.85010,0
0.66124,-0.62164,0.74569,0.64463,-0.58560,-0.33632,0.87751,-1.51489,1
-0.30737,-1.34229,-1.50088,0.30873,2.70767,2.65056,2.22643,-0.13866,1
-1.68073,1.85428,-0.85559,1.69996,-0.18933,-0.09544,0.19472,0.24250,0
0.38597,-1.98359,0.76562,-0.19424,0.44859,-0.07476,-0.44921,0.82193,1
0.54023,0.52246,0.26259,-0.87851,0.08911,-1.14139,0.88530,-1.65542,0
-0.68072,-3.23893,-1.29357,-0.11355,-0.53728,-0.57299,1.53746,-0.09768,1
-0.79617,-0.62129,0.59917,-0.47566,-0.62408,0.60413,-0.05563,-0.96863,0
0.65328,0.26448,0.03431,0.90529,1.42384,0.82293,0.59863,-0.26057,1
-0.80587,1.60703,-0.34724,-0.26302,0.76878,0.88685,0.32917,0.69954,0
0.67174,0.02680,0.28941,1.21211,0.68486,0.65386,-1.37828,0.02587,1
0.50026,-1.53607,0.75591,-0.04767,0.30020,-0.53499,-1.90117,-0.86338,1
0.42356,-1.33175,0.61655,-0.54479,-0.66639,0.21140,1.04127,0.06894,1
0.86198,-1.45146,1.63550,0.18563,1.30427,0.87497,-0.13866,1.68842,1
-0.61900,0.59657,2.14279,-1.42216,0.05282,1.75441,2.06948,-1.49397,1
-0.35341,0.08328,-0.49586,-1.00488,0.91857,1.48455,-0.45244,0.73237,0
1.00351,1.17652,-0.35076,-0.69246,-0.31934,1.74525,-0.09723,-0.77166,1
-1.14351,0.62825,0.43374,-0.86170,0.57954,-0.66819,-0.46185,-0.19575,0
-1.61614,-0.66997,-1.34810,0.19281,1.23397,1.61819,1.11967,1.32098,0
-0.21060,0.96284,1.32836,-1.98681,-0.55335,0.04800,2.79355,0.43699,0
-2.22915,-0.76228,1.30659,0.74733,0.64762,0.67164,1.09266,-1.20277,0
-0.30034,-1.31923,-0.11051,-2.31942,0.79231,0.31817,1.22609,2.91442,1
0.29901,-0.89932,0.23812,1.21656,0.71475,0.27235,-2.16357,0.86385,1
-0.78586,-1.55035,0.29641,1.07512,-0.69467,-0.66606,-1.19701,0.63168,0
-1.41984,-1.18881,-0.87948,0.34623,1.37480,-0.69269,-0.95524,-0.34775,0
0.30334,0.81011,0.27029,-1.41788,-1.25207,-0.86698,-0.07726,0.47480,1
1.36549,-0.29420,0.37996,1.05219,-1.26794,-0.58335,0.55992,0.01050,1
-2.92886,-1.42617,-0.25786,-0.14227,-0.93351,0.99738,-0.33204,1.41345,0
-0.49462,-1.43663,-0.45679,0.37301,-1.29404,2.92773,-1.88254,0.27787,1
1.95429,0.41627,-0.66448,-2.13315,-0.13993,1.41808,-1.27457,0.63347,1
1.47141,0.85189,0.96244,-0.00958,0.57937,-0.97363,0.40603,-0.16923,1
-1.54898,0.15532,-2.34787,-0.29278,-0.74442,-0.16572,-0.89990,0.90022,1
0.02023,0.03665,-0.44191,0.58589,1.03220,-0.01590,-0.81076,-0.42835,1
0.35066,-1.70249,-0.08166,-0.07354,-0.23756,1.39871,-0.17635,-0.52181,1
-0.30364,-0.25384,-1.66114,2.04946,0.84253,-0.04690,-0.79336,-1.15650,1
-0.09554,-0.81086,-0.49380,1.14282,-0.36763,-0.05067,1.06418,-0.53397,0
0.06654,-0.37232,1.73761,-1.67490,-0.06918,-0.11232,-1.65034,0.30136,1
1.42557,1.08907,0.99506,0.02891,-1.51040,0.42308,-1.31329,-0.10214,1
0.93826,-0.66954,-0.69502,-1.34908,-0.80605,-1.21605,0.48152,0.81406,1
-2.93803,0.32897,-1.63252,1.18944,0.13850,0.58834,0.44942,0.27169,0
-0.00613,0.90087,0.59670,0.58097,1.72663,-1.27624,0.26190,-0.74623,0
-0.88247,0.03232,1.11134,-1.17444,-0.30679,-1.14170,-1.58460,0.13457,0
0.44369,1.89847,-0.94642,-0.64265,-0.83879,1.14351,-1.09655,-0.74274,0
-0.25630,0.27958,0.47172,-0.21846,-0.55882,0.77433,0.39507,-0.78908,0
1.68559,1.53304,-0.07774,-0.92455,1.42307,1.41312,0.14262,-0.63497,1
1.44507,-0.90688,1.31736,-0.43403,-0.29815,0.21740,0.41935,-2.60422,1
0.32742,-0.29466,-0.98118,-0.40729,-1.86057,-0.22187,-0.91732,1.08747,1
-0.32359,1.05006,-0.42491,-1.09459,2.36187,-0.71042,-1.71003,-1.64938,0
-0.29619,0.80033,-1.59036,1.49651,1.61453,3.94555,1.70414,0.84345,1
0.41709,2.03736,-0.37725,0.16612,0.86581,-2.22756,-0.81716,-0.06357,0
-0.60151,0.69140,1.71266,0.73411,-0.01540,0.59134,-0.92856,0.36398,1
-1.87260,1.01608,-0.97650,0.55575,0.04525,1.36295,-1.21806,-0.25295,0
0.83122,0.73877,-0.99278,0.65786,1.32783,-0.67797,1.00727,-1.34827,1
-0.49732,2.17121,0.01793,-1.15359,0.87333,0.48679,1.04746,-0.41127,0
-0.01933,-0.96903,0.34752,-0.05030,0.58587,-1.08777,0.87913,0.29693,1
-0.37588,0.65239,-0.23968,0.78183,-0.62289,-0.34028,-0.41232,-0.74350,0
0.42000,0.72039,-0.87515,2.45011,-0.08993,-1.78459,-1.29874,-1.18482,1
0.18023,-0.75105,-0.44824,0.61242,0.57489,-0.71011,-0.88212,1.14871,1
-0.31710,-1.86875,1.42851,-0.16755,0.05712,-0.86550,-0.45209,0.17331,1
-0.20422,1.24217,1.06261,-1.75856,-0.94434,-0.16021,-0.37727,1.06465,0
1.81433,-1.09013,-0.09240,-1.34004,-0.23679,0.92443,1.80196,0.71690,1
0.11736,-0.39168,0.00380,0.01660,0.59661,1.29211,-0.62724,-1.90528,1
0.50535,0.85663,-0.87824,-0.26045,0.97496,-0.44828,0.41023,1.06540,1
0.94595,-0.51670,2.03490,-0.05711,0.50151,-0.45625,1.44245,1.95566,1
0.34887,2.07095,-0.30685,-0.19753,-1.43004,1.53482,-0.66815,2.08666,0
-0.31118,1.53944,1.05838,-1.01872,-0.37068,0.69262,1.04236,1.03382,0
-0.23014,-1.12962,0.19139,-0.85212,-1.95983,-0.86753,0.43778,-0.32391,0
-0.88570,-0.19808,-0.02749,1.29771,-0.52422,1.09885,0.67590,-0.54502,0
-0.92128,-0.05545,-0.12087,-0.20673,-1.46229,-0.78961,-0.91672,-0.02846,0
-0.27471,-0.39379,0.49617,0.22634,-1.38608,0.09096,0.39870,1.08018,1
-0.29065,0.15276,0.89122,-0.94565,-0.84976,-1.10205,0.43954,0.91896,0
0.59174,0.02864,-1.51860,1.13548,1.16835,-0.20202,-0.64537,-0.19788,1
-0.71872,0.10800,0.01243,0.22543,0.21023,-0.90553,-1.13562,-0.17845,0
0.19851,-0.53780,-2.48567,-0.15302,0.02847,1.10939,0.45216,0.45488,1
-0.07129,0.06058,-0.66977,0.75813,0.93951,3.06077,-0.62733,3.19410,0
-0.72184,0.12580,-0.58368,0.63771,0.70005,-0.47654,-1.04836,-0.64983,0
0.52617,-2.89217,-1.50539,0.15634,1.33012,0.47284,-0.11337,0.48593,1
0.09239,0.20602,-1.27102,-1.08936,-0.93125,0.31164,-0.76360,0.22634,1
-0.62292,-0.83969,0.23764,-0.87236,0.37196,0.14074,0.65005,0.43893,0
-0.50775,0.79992,-0.07751,1.58636,-0.25820,-0.37028,-0.44297,1.42874,0
-1.29057,0.16076,2.35787,1.75911,0.10865,0.18064,1.18260,0.64245,1
1.19681,-0.16760,1.06454,-0.67877,-1.47513,0.12255,0.36553,-0.30562,1
1.04006,1.23023,-0.20867,0.00606,-1.29935,-0.56607,-1.13705,-0.16197,1
-0.65275,-0.42877,1.14640,-0.20777,0.95214,1.55319,-0.57838,0.65671,0
0.55793,-0.68317,-1.81652,1.77793,2.18559,-0.46180,1.43004,-2.37131,1
1.10916,0.27035,-1.33524,-1.14310,-0.15593,0.91838,0.88439,0.06230,1
1.11354,-0.31649,-0.65332,0.21769,1.06524,-0.13590,-0.15225,-0.31365,1
0.25198,-1.76155,1.78881,0.34379,0.50477,1.84331,1.20095,1.73235,1
-0.07664,-0.02617,0.44596,-1.49865,-0.94789,-0.28771,-0.99968,0.91238,1
-1.37131,0.47364,-0.78085,-0.45747,1.24445,-0.29643,0.99638,-0.49406,0
0.32899,-0.83049,-1.85699,-0.86936,-0.51408,0.08834,0.14893,0.68728,1
-0.66483,-0.02596,-0.44161,0.92420,0.33548,0.96360,-1.28169,0.84967,0
-0.29957,0.66255,-0.78247,0.44320,-0.20952,-0.74066,-1.17986,1.55963,0
0.18580,0.42971,-2.40217,-0.75958,0.51611,-0.67721,-0.74771,0.10354,1
-0.86516,-0.73611,-0.89134,0.25767,-0.70899,1.12875,-1.49615,0.40445,0
0.57466,-1.70074,-0.22168,-0.85177,-0.92945,1.21890,0.31069,-0.75993,1
-1.05675,0.51125,-0.54067,0.42919,1.01440,0.12038,-0.45575,-1.25986,0
0.29782,0.78759,-2.77083,-0.04224,0.33298,-2.63046,0.26312,-1.30770,1
0.50239,1.60584,-1.31340,-1.01290,-0.29968,-0.57367,-1.54660,0.06672,1
-1.15826,0.22198,-1.37484,1.03055,-0.16439,-1.54664,-0.78474,0.57347,1
-0.19232,1.21708,0.59067,-0.65152,1.31708,-0.96845,-0.61587,0.58793,0
1.38473,-0.43606,-0.67412,0.59805,-0.26271,0.05088,0.77230,-1.03453,1
-0.59013,0.05204,0.99783,-0.09706,-1.17834,-0.13368,-0.11307,-1.51683,1
0.50532,-2.25408,0.66016,-0.77909,-1.93901,0.89712,-0.36723,-1.06080,1
-0.20613,-0.63589,-1.09226,0.80564,-0.65847,0.42016,0.27701,-0.27056,1
-0.26451,-1.47064,-0.59977,-0.42374,0.88266,0.73269,0.77387,-0.56173,1
-0.21203,0.10207,1.09841,-0.45587,0.75506,2.12374,-1.72657,0.59468,1
0.77844,-0.86469,-0.06869,-0.89557,0.18199,-0.09579,-0.45793,0.21859,1
0.95065,0.36435,0.32690,0.99593,-1.40857,0.31177,-0.73106,-0.25602,1
0.26704,1.29785,-3.07576,0.59517,-1.17271,0.15276,0.95318,-1.45165,1
-0.53084,0.43053,-0.50994,-1.32939,0.01780,-1.07852,0.22136,0.19970,0
-0.94676,0.34119,-0.44371,0.62755,-0.37213,-0.37488,0.34763,1.62514,0
0.23531,1.53571,-0.36832,0.78366,0.86458,0.29068,1.06223,0.27533,0
0.78732,0.17964,-1.03559,-0.01941,-0.74034,-1.93218,1.15866,-0.39526,1
-0.28359,-0.51063,-1.48743,-0.59726,1.24442,-0.87205,0.11200,-0.59188,1
0.24241,0.51446,1.83357,-0.23931,0.84179,-1.30548,0.27732,0.75599,1
1.71971,-0.56568,-0.87435,-1.24070,-1.42222,-0.59480,-1.06478,-0.42707,1
-1.45305,1.27334,0.41607,1.15039,0.02571,0.13801,-1.80474,-0.58534,0
-1.77901,-1.33983,0.16548,-0.26742,0.24030,0.32926,-0.18510,3.11748,0
-0.41841,1.03025,-0.06157,-0.10792,1.06780,1.14955,-0.66180,-0.20270,0
0.77784,0.20382,-1.36188,-0.25180,-0.17362,-0.56663,0.59695,-1.15593,1
0.15333,2.07338,0.71789,-1.15455,-0.92848,-0.17214,0.18739,0.52925,0
0.49992,0.19553,-0.31692,-1.47084,0.48478,1.05872,0.53684,2.02570,1
1.74794,0.85856,-1.70176,-0.21696,1.04466,-0.44176,0.96892,0.44589,1
0.40214,-0.31349,0.39976,1.91238,0.86187,0.63226,1.30826,-0.35276,0
0.14211,0.48481,-0.27998,0.71365,-1.80552,-1.55405,-0.10306,-0.29394,0
-0.18720,0.57596,0.82339,0.74524,0.38802,0.33525,-1.48529,-0.79489,0
0.24621,0.76995,-0.74198,0.20668,1.64259,2.12275,0.73825,-0.96829,0
0.59875,-1.00240,1.30388,0.03163,0.58666,0.09484,0.09256,1.56700,1
-1.01728,0.11486,1.12341,1.31553,0.01319,-0.90633,-0.76179,0.28936,0
0.15383,-0.11662,1.05435,-0.13760,-1.08200,-0.85829,-0.91944,-0.60056,1
0.16408,-0.72147,-0.67685,-0.08175,-0.99973,2.53970,0.47091,1.50442,1
-0.97990,0.33495,0.37889,1.11217,-0.03408,-1.88655,-0.03391,-0.33444,0
-0.85285,-1.54579,1.22547,0.39897,0.14176,-0.61624,0.06009,1.74017,1
1.80394,-0.06576,-1.21769,-0.98894,0.22220,0.57913,0.61167,1.45511,1
0.14086,0.73206,-0.48596,0.67891,0.24698,1.33596,-0.27465,-1.20417,0
0.85454,-2.56249,-0.00111,0.94329,-1.31901,-0.62181,2.72275,-0.36560,1
0.54735,0.60123,-0.48712,0.00823,0.23017,1.46722,-1.49912,0.53722,1
-0.59381,1.09999,-0.42461,-0.63157,-0.25009,-0.22467,0.93694,-0.19780,0
-0.29856,-0.88567,0.30003,-0.46559,0.71519,-0.34622,-0.06052,-0.04812,0
1.20916,-2.53023,0.64406,0.90144,0.18662,-0.62716,-0.39332,-0.31778,1
-0.80238,-0.39645,-0.71676,-0.00386,0.38139,-1.05489,-1.90982,0.95976,0
-0.44431,0.57140,-0.27873,-1.00982,0.38684,-0.66064,-0.45610,-1.99319,0
-1.99157,1.18938,-0.77904,-0.64512,-0.41720,0.28696,-2.86918,3.15613,0
0.21694,1.73447,-2.11031,-0.23203,-0.91466,0.48385,0.45525,-0.75255,1
-0.21561,-0.46042,1.51990,0.71772,1.09393,-0.28219,0.89896,1.16411,1
-0.88777,0.89068,0.25688,1.93484,0.04205,-0.14821,-0.83729,1.04025,0
-1.16015,-0.22792,-0.90009,-2.10010,0.28572,0.44429,-0.44858,1.12253,0
-0.64912,1.76396,1.07040,-0.60461,-2.59555,-0.29244,0.92021,1.18623,0
2.16339,0.59532,1.27426,-0.17735,-1.56054,-0.28272,0.61300,-0.21540,1
-1.26215,0.26873,0.51272,-0.24699,0.60040,-0.30085,-0.70607,1.10569,0
0.78896,-0.28011,0.16043,1.80681,1.08227,-2.04834,-0.02103,-0.54129,1
-1.82712,-1.82140,-0.35312,-1.22146,-0.94354,0.66577,-0.10931,-0.31261,0
0.66217,-0.67932,0.06013,1.10339,0.50228,-0.74530,-0.78064,-0.70111,1
-0.50583,1.72060,1.33955,0.58255,0.62759,1.31435,0.41514,-1.35749,0
0.78788,-0.87552,0.70688,0.74615,1.44546,-0.33230,-0.83945,0.27412,1
1.44367,-1.85679,-0.54936,0.64575,0.43928,0.23371,0.06283,0.40980,1
-0.49122,0.48062,-0.71722,0.12325,-1.46710,-1.01058,-0.06734,-0.32432,0
-0.82032,0.14252,0.72226,-0.71142,0.92885,0.36801,1.30931,0.16218,0
-0.51369,0.51118,0.32294,-1.15423,-0.67977,0.69540,-1.48952,-1.62712,0
1.27885,-1.13641,-0.35262,-0.38485,-0.17332,-1.53838,-1.02765,0.77882,1
-0.12184,-1.01069,-0.05989,-0.08281,0.92320,0.26597,-0.06442,-0.66932,1
0.62837,0.04574,0.70698,-0.52326,0.70480,1.41813,-0.09556,-1.21032,1
0.98941,0.01685,-0.51657,-0.00023,-0.65213,-2.83552,1.93174,1.92958,1
1.45732,0.79868,0.06692,0.86379,-0.01167,0.49519,-0.10467,-1.55825,1
-0.13569,-3.20447,1.66317,1.00212,0.07346,-1.40458,0.12815,-0.66266,1
-0.73915,-2.28785,1.19807,-0.13179,0.23702,-0.11703,0.01313,0.85471,1
0.86442,-1.72458,0.60288,0.39877,-0.96173,-0.56638,-0.05297,0.71647,1
0.14336,2.22625,-0.84845,0.38047,0.61968,0.69075,1.33031,-1.57153,0
2.25932,-1.46454,-1.55977,0.15306,-0.34686,1.79330,-1.15526,0.94932,1
0.38422,0.56541,-1.34832,-0.57925,-1.45815,-1.66992,0.26485,0.74467,1
-0.30308,-1.56661,-0.68655,1.12797,0.14029,0.56044,-0.13047,1.17805,1
0.27525,-0.63826,1.35330,0.71259,1.24293,-0.77617,-0.65930,-0.04789,1
-0.52463,-0.67887,0.48834,0.15400,-0.00769,-0.80514,0.65565,0.78725,0
-1.41024,-0.52785,0.44819,1.05307,0.31373,2.91422,-1.39020,-0.32356,0
-1.32542,-0.63091,-1.91473,-0.74138,-0.87279,1.11346,-0.91243,0.65731,1
-0.04885,-0.38117,-1.90828,-1.05774,0.59337,1.73632,0.82490,2.07328,1
1.34173,-0.45899,1.33438,2.01205,0.73127,-0.84118,0.50479,1.66021,1
-0.44055,0.66404,1.12284,0.95438,0.21704,0.37959,0.86507,0.36222,0
-0.81207,0.95915,-2.21177,-0.77432,1.70264,-0.96141,-0.90303,-0.21572,1
-0.28463,1.67877,-0.46926,-0.15110,0.33526,1.88428,1.19790,1.00768,0
-0.61952,-0.73201,-1.15038,0.73325,-0.63912,-0.20502,0.29615,1.90210,1
1.71371,0.20569,1.03076,-1.78401,0.50236,-0.98968,-0.70395,-1.22860,1
0.72360,1.62477,1.17674,-1.34100,-0.67307,0.23269,0.12787,0.10050,1
-0.23179,-0.87957,1.14864,-0.87977,1.16342,0.33713,0.10261,1.00156,1
1.57603,0.74998,-0.73439,-0.03307,-0.11121,-0.57012,0.04929,-0.19677,1
0.86906,-0.98057,-1.36664,0.24635,0.38210,1.21808,-0.43966,1.24262,1
0.43859,0.37233,-0.53663,-0.91840,0.57322,-0.90798,1.40228,-1.26500,1
-0.97945,0.10174,-0.07386,0.54623,1.00779,2.15129,1.63035,-0.71790,0
-0.31456,-0.54281,0.17163,-1.17040,-1.16017,0.04879,-0.18427,0.36074,1
0.55541,-1.77355,0.11255,-0.07104,0.80716,0.09745,-0.71455,-0.56933,1
-0.20602,-0.03730,-0.32697,-0.33357,0.04895,-0.16952,-0.36419,2.23973,0
0.90875,-0.06557,0.10870,0.22919,-0.83687,-0.56303,-1.50276,-0.90691,0
0.44139,-1.76531,0.14072,-0.19200,-0.91844,0.99969,0.19609,-0.39336,1
0.99084,0.61292,-0.44142,-1.67428,-0.29854,-1.16718,0.40460,1.13118,1
1.59058,-0.41423,0.87311,-0.51237,0.04541,1.11593,0.11103,0.55339,1
1.12219,-0.28623,0.72479,2.53323,0.15826,-0.05644,0.81560,-0.21890,1
0.77208,0.61400,-0.38012,-0.07166,0.93268,-0.53007,-1.68824,-1.91219,0
0.26475,-0.84409,-1.31863,-1.54644,-0.20009,-0.08723,0.53052,0.25166,1
1.81498,1.01777,0.00503,1.09919,0.38164,-1.29323,0.63705,1.22441,1
-0.39528,0.38769,-0.08328,0.81918,0.40423,1.57161,-1.32598,1.92851,0
0.07973,-0.17994,-0.66688,0.38660,0.81772,0.61798,-0.11219,-1.76767,0
-0.08043,-0.47920,-0.04353,-1.10254,0.01998,-1.19612,-0.25550,0.05283,0
0.37062,0.67961,-0.18278,-2.95783,-0.26335,-0.81792,-0.60088,0.46870,0
1.11987,1.73982,0.27431,0.23930,2.10158,-0.66551,0.41556,1.49523,0
-0.35847,-0.09637,-0.87377,-0.68089,1.34806,1.34362,-0.98307,0.25879,1
-0.63939,-1.60503,0.19953,-0.77708,1.37718,0.38153,0.52202,1.44890,0
-0.56391,1.29317,-2.94806,0.21099,1.11421,0.77117,1.76502,-1.25584,1
-0.78784,0.79616,0.00084,-3.16550,-0.81937,0.91578,-1.62814,2.52973,0
-1.02342,0.49748,0.41145,-0.32234,-0.62527,0.01199,-1.67698,0.39612,0
-0.44406,-1.58421,1.20391,0.20150,1.06300,-0.45245,-1.95501,1.09255,1
-0.43538,-0.38537,-0.78835,1.81520,-0.13899,0.05925,2.80056,0.03494,0
-0.02120,-0.58598,-2.13904,-0.04863,1.76837,-0.36010,1.84262,-0.12207,1
0.09406,-0.70744,0.72418,1.33426,0.56087,0.54564,0.02663,0.44600,0
-0.90218,0.78491,0.11054,-0.62425,-1.59473,0.33598,0.54678,0.07336,0
-0.39310,-0.27634,0.64373,-1.14557,-1.01565,0.79655,-0.26606,-0.05555,1
1.44459,1.03943,-0.55439,-0.32430,0.97096,-0.22426,-0.54402,1.30499,1
-0.91022,0.89885,-2.15319,-0.38711,0.10691,0.50056,-1.80727,-1.05608,1
0.64427,-0.11085,-1.14866,-0.07520,1.31937,0.37305,-1.29193,1.40655,1
0.59269,0.52131,0.36589,0.08664,0.23995,0.01439,-0.97517,0.15350,0
-1.51588,1.32531,2.05384,0.15166,1.02796,-0.65733,1.19003,0.20206,1
-2.55574,-1.96932,-0.38769,-1.00640,1.33431,0.12111,0.30067,-2.10309,0
0.88588,-0.79845,-0.43471,-1.15931,-0.20149,0.69578,-1.67823,0.47861,1
-0.42466,0.31858,-0.01940,1.09680,0.63865,0.09409,-1.95558,-0.00922,0
-0.44642,1.51553,2.13843,0.50361,-0.77704,-1.71537,-0.03758,-1.15532,1
-0.29833,-0.00332,-0.41517,-0.30998,-1.16015,0.12382,-0.25381,0.68378,0
1.88806,-0.81435,-2.85791,-0.32931,-0.12988,0.71217,0.09633,-0.18418,1
-0.46736,1.93363,-0.32063,0.87996,1.51794,-0.30449,-0.02126,-0.87036,0
1.11705,0.88407,0.34341,0.17739,1.93668,1.39157,-1.12425,0.09311,1
0.95196,0.58798,0.80437,0.52251,0.94460,1.10529,1.21217,-0.37788,1
1.18248,-0.34677,-0.90066,-1.98026,0.27011,-1.14654,-0.48405,0.62677,1
0.81835,-1.77202,0.85162,-0.29570,0.82813,1.20203,-0.53244,0.58557,1
-0.18616,-1.06300,-0.26443,0.92203,0.80031,0.77027,-0.29466,-1.75480,0
0.75935,-0.29911,0.03050,0.06373,0.26881,-0.04187,0.30689,-0.18053,1
-1.03376,-0.45319,1.07454,2.04147,1.17344,-1.32241,-0.92226,-0.61156,0
-0.31588,-1.12790,0.59593,-0.54589,-0.35404,0.91965,-0.25509,-1.48440,0
0.92738,0.48531,-0.63932,-0.59965,0.18571,-1.97666,1.42202,1.87457,1
-0.83220,-1.76920,-1.62524,0.92893,0.73881,1.39735,-0.42143,0.78832,1
-0.84536,-1.00536,-1.03803,-1.26992,0.20854,0.29175,1.64891,0.40630,1
